"DateTime";"Laveste";"Højeste";"Middel"
"2016-12-01 00:00:00";5,2;8,9;7,5
"2016-12-02 00:00:00";-1,6;7;3,5
"2016-12-03 00:00:00";-5;4,8;0,8
"2016-12-04 00:00:00";-0,6;6,8;4
"2016-12-05 00:00:00";2,8;7;5,3
"2016-12-06 00:00:00";-2,6;5,9;2,9
"2016-12-07 00:00:00";-1,4;9,1;4,8
"2016-12-08 00:00:00";7,9;12,3;10,3
"2016-12-09 00:00:00";7,9;9,6;8,8
"2016-12-10 00:00:00";6,7;10,8;9,5
"2016-12-11 00:00:00";5,7;8,2;7,3
"2016-12-12 00:00:00";-0,4;6,5;2,3
"2016-12-13 00:00:00";2,7;6,5;4,9
"2016-12-14 00:00:00";-3;6,5;2,6
"2016-12-15 00:00:00";-3,4;4,2;1,8
"2016-12-16 00:00:00";1,7;3,7;2,7
"2016-12-17 00:00:00";-0,4;5,4;2
"2016-12-18 00:00:00";3,4;6,3;5,4
"2016-12-19 00:00:00";3,1;4,5;4
"2016-12-20 00:00:00";2,4;4,3;3,4
"2016-12-21 00:00:00";0,4;5,8;3,1
"2016-12-22 00:00:00";4,3;6,4;5,4
"2016-12-23 00:00:00";3,6;6,8;5,8
"2016-12-24 00:00:00";2,6;7,5;5,6
"2016-12-25 00:00:00";2,5;10,7;6,8
"2016-12-26 00:00:00";2;10,9;6,9
"2016-12-27 00:00:00";1,5;7,8;6
"2016-12-28 00:00:00";-1,8;6,1;4,1
"2016-12-29 00:00:00";0,6;5,8;4,3
"2016-12-30 00:00:00";0,5;6,1;3,4
"2016-12-31 00:00:00";5,5;9,1;7,6
