"DateTime";"Laveste";"Højeste";"Middel"
"2011-11-01 00:00:00";8,3;13,3;11,3
"2011-11-02 00:00:00";7,6;10,6;9,2
"2011-11-03 00:00:00";7,9;9,4;8,8
"2011-11-04 00:00:00";7,9;11,2;9,2
"2011-11-05 00:00:00";7,1;13,6;9,3
"2011-11-06 00:00:00";7,8;10,8;9,4
"2011-11-07 00:00:00";7,8;10;8,8
"2011-11-08 00:00:00";6,9;9,6;8,1
"2011-11-09 00:00:00";7,5;9,7;8,4
"2011-11-10 00:00:00";6,7;10,7;8,5
"2011-11-11 00:00:00";4,7;7,4;6,1
"2011-11-12 00:00:00";3,5;8,7;5,8
"2011-11-13 00:00:00";-1,4;7;3,4
"2011-11-14 00:00:00";3,2;8;5,9
"2011-11-15 00:00:00";2,6;8,3;4,9
"2011-11-16 00:00:00";0,6;7,8;4,9
"2011-11-17 00:00:00";1,1;6,6;3,5
"2011-11-18 00:00:00";2,1;7,8;5,4
"2011-11-19 00:00:00";6,1;9,8;8,1
"2011-11-20 00:00:00";4,5;8,8;7,4
"2011-11-21 00:00:00";2,5;7,3;5,3
"2011-11-22 00:00:00";5,5;7,9;6,8
"2011-11-23 00:00:00";3,6;6,5;5,1
"2011-11-24 00:00:00";6,1;9,5;8,1
"2011-11-25 00:00:00";5,3;9,5;7,9
"2011-11-26 00:00:00";5,1;9,8;7,2
"2011-11-27 00:00:00";5,9;11,8;10
"2011-11-28 00:00:00";5,8;9,2;7,4
"2011-11-29 00:00:00";3,8;7,6;6,3
"2011-11-30 00:00:00";5,3;8,9;7,1
