"DateTime";"Laveste";"Højeste";"Middel"
"2015-12-01 00:00:00";3,6;7,6;5,4
"2015-12-02 00:00:00";4,2;10,1;7,7
"2015-12-03 00:00:00";7,9;10,4;9,2
"2015-12-04 00:00:00";6,6;9,8;8,3
"2015-12-05 00:00:00";8;10,1;9,1
"2015-12-06 00:00:00";7,6;11,6;9,5
"2015-12-07 00:00:00";0,7;8,5;6,2
"2015-12-08 00:00:00";3,3;9,2;7,8
"2015-12-09 00:00:00";5;9;7,6
"2015-12-10 00:00:00";5,9;7,9;7,2
"2015-12-11 00:00:00";3;7,5;5,6
"2015-12-12 00:00:00";2,7;6,8;4,7
"2015-12-13 00:00:00";-2,2;6,3;3,5
"2015-12-14 00:00:00";-3,5;5,7;2,2
"2015-12-15 00:00:00";0,8;4,7;3,4
"2015-12-16 00:00:00";1,4;6,5;4,3
"2015-12-17 00:00:00";6,1;11,4;8,9
"2015-12-18 00:00:00";7,2;11,1;10
"2015-12-19 00:00:00";9;11,9;10,2
"2015-12-20 00:00:00";8,3;11,9;10,6
"2015-12-21 00:00:00";7,5;11,2;9,6
"2015-12-22 00:00:00";7,1;12,3;9,4
"2015-12-23 00:00:00";6,3;11,5;9,6
"2015-12-24 00:00:00";4,1;10,9;7,4
"2015-12-25 00:00:00";6,1;10,5;7,4
"2015-12-26 00:00:00";3,6;6,9;4,7
"2015-12-27 00:00:00";2,2;10,7;7,5
"2015-12-28 00:00:00";0;7,6;3,9
"2015-12-29 00:00:00";2,8;4,7;3,8
"2015-12-30 00:00:00";2;4,3;3,3
"2015-12-31 00:00:00";1,7;4,9;2,9
