"DateTime";"Laveste";"Højeste";"Middel"
"2013-03-01 00:00:00";-0,6;7,8;2,9
"2013-03-02 00:00:00";-3,8;5,4;2,4
"2013-03-03 00:00:00";-2,7;8,4;2,8
"2013-03-04 00:00:00";-3,9;8,1;1,9
"2013-03-05 00:00:00";-2,4;7,3;2,6
"2013-03-06 00:00:00";-3,1;11,8;4,5
"2013-03-07 00:00:00";0,2;6,4;3,1
"2013-03-08 00:00:00";-0,9;4,6;1,2
"2013-03-09 00:00:00";-2,5;3,9;-0,2
"2013-03-10 00:00:00";-5,5;0;-2,9
"2013-03-11 00:00:00";-7,3;-0,1;-3,8
"2013-03-12 00:00:00";-11;2,9;-3
"2013-03-13 00:00:00";-3,8;-0,8;-2,1
"2013-03-14 00:00:00";-6,7;2,3;-2,2
"2013-03-15 00:00:00";-5,8;2,9;-2,2
"2013-03-16 00:00:00";-7,4;2,2;-0,7
"2013-03-17 00:00:00";-0,9;3,3;0,7
"2013-03-18 00:00:00";-1,8;1,5;-0,1
"2013-03-19 00:00:00";-3,5;0,7;-1,6
"2013-03-20 00:00:00";-3,7;0,5;-2,1
"2013-03-21 00:00:00";-4,4;0,3;-2,5
"2013-03-22 00:00:00";-6,2;0,8;-3,4
"2013-03-23 00:00:00";-7,2;1,6;-3,3
"2013-03-24 00:00:00";-5,5;3,7;-0,8
"2013-03-25 00:00:00";-3,9;3,7;-0,4
"2013-03-26 00:00:00";-4;6,1;0,8
"2013-03-27 00:00:00";-3,6;4,3;0,2
"2013-03-28 00:00:00";-2;5,8;1,1
"2013-03-29 00:00:00";-1,2;1,2;0,1
"2013-03-30 00:00:00";-2;3,2;0,5
"2013-03-31 00:00:00";-5,2;6,7;1,1
