"DateTime";"Laveste";"Højeste";"Middel"
"2016-04-01 00:00:00";-0,9;11,6;5,6
"2016-04-02 00:00:00";3,4;12,5;8
"2016-04-03 00:00:00";4,2;12,5;8,3
"2016-04-04 00:00:00";3,6;15,7;9,4
"2016-04-05 00:00:00";4,8;11,3;9,1
"2016-04-06 00:00:00";6,6;12,2;8,6
"2016-04-07 00:00:00";5,1;11;7,7
"2016-04-08 00:00:00";2,8;11,7;7,6
"2016-04-09 00:00:00";0,8;11,6;6,4
"2016-04-10 00:00:00";0,8;11,9;6,9
"2016-04-11 00:00:00";2,7;14;8,4
"2016-04-12 00:00:00";2,8;13,6;8,1
"2016-04-13 00:00:00";5,8;11,9;8,3
"2016-04-14 00:00:00";4,1;10,7;7,4
"2016-04-15 00:00:00";4,6;11,2;7,3
"2016-04-16 00:00:00";6;13,7;9,3
"2016-04-17 00:00:00";5;9,9;7,5
"2016-04-18 00:00:00";3,4;10,5;7,4
"2016-04-19 00:00:00";5,5;12,2;8,4
"2016-04-20 00:00:00";4,7;14,2;9
"2016-04-21 00:00:00";2,2;12,4;7,8
"2016-04-22 00:00:00";4,9;13,5;9
"2016-04-23 00:00:00";1,8;9,7;5,5
"2016-04-24 00:00:00";0;9,6;4,5
"2016-04-25 00:00:00";0,5;9,2;4,2
"2016-04-26 00:00:00";2,1;7,5;4,5
"2016-04-27 00:00:00";2;7,8;4,9
"2016-04-28 00:00:00";3,4;10,1;6
"2016-04-29 00:00:00";2,2;12,2;7,8
"2016-04-30 00:00:00";7,1;13,8;10
