"DateTime";"Maks. snedybde";"Højeste";"Middel"
"2013-02-01 00:00:00";
"2013-02-01 07:00:00";0
"2013-02-02 00:00:00";
"2013-02-02 07:00:00";1,2
"2013-02-03 00:00:00";
"2013-02-03 07:00:00";0,6
"2013-02-04 00:00:00";
"2013-02-04 07:00:00";0,2
"2013-02-05 00:00:00";
"2013-02-05 07:00:00";1,9
"2013-02-06 00:00:00";
"2013-02-06 07:00:00";1,5
"2013-02-07 00:00:00";
"2013-02-07 07:00:00";1,7
"2013-02-08 00:00:00";
"2013-02-08 07:00:00";2,3
"2013-02-09 00:00:00";
"2013-02-09 07:00:00";2
"2013-02-10 00:00:00";
"2013-02-10 07:00:00";2,1
"2013-02-11 00:00:00";
"2013-02-11 07:00:00";3,4
"2013-02-12 00:00:00";
"2013-02-12 07:00:00";6,2
"2013-02-13 00:00:00";
"2013-02-13 07:00:00";7,4
"2013-02-14 00:00:00";
"2013-02-14 07:00:00";6,4
"2013-02-15 00:00:00";
"2013-02-15 07:00:00";5,9
"2013-02-16 00:00:00";
"2013-02-16 07:00:00";3,9
"2013-02-17 00:00:00";
"2013-02-17 07:00:00";3,8
"2013-02-18 00:00:00";
"2013-02-18 07:00:00";5
"2013-02-19 00:00:00";
"2013-02-19 07:00:00";1,6
"2013-02-20 00:00:00";
"2013-02-20 07:00:00";1,2
"2013-02-21 00:00:00";
"2013-02-21 07:00:00";0,9
"2013-02-22 00:00:00";
"2013-02-22 07:00:00";0,9
"2013-02-23 00:00:00";
"2013-02-23 07:00:00";0,9
"2013-02-24 00:00:00";
"2013-02-24 07:00:00";0,9
"2013-02-25 00:00:00";
"2013-02-25 07:00:00";2,6
"2013-02-26 00:00:00";
"2013-02-26 07:00:00";0,8
"2013-02-27 00:00:00";
"2013-02-27 07:00:00";0,8
"2013-02-28 00:00:00";
"2013-02-28 07:00:00";0,3
