"DateTime";"Laveste";"Højeste";"Middel"
"2013-10-01 00:00:00";8;15,7;10,7
"2013-10-02 00:00:00";6,1;14,2;9,8
"2013-10-03 00:00:00";8,5;13,5;10,4
"2013-10-04 00:00:00";8,6;13,4;10,9
"2013-10-05 00:00:00";10,1;16,6;12,8
"2013-10-06 00:00:00";10,9;17,9;13,4
"2013-10-07 00:00:00";10,4;18,2;13,7
"2013-10-08 00:00:00";8,8;17,1;13,5
"2013-10-09 00:00:00";11,5;18;13,8
"2013-10-10 00:00:00";10,4;14,3;12
"2013-10-11 00:00:00";11,3;14,7;12,8
"2013-10-12 00:00:00";9,7;13,6;11,6
"2013-10-13 00:00:00";10,3;12,9;11,4
"2013-10-14 00:00:00";8,5;13,9;10,9
"2013-10-15 00:00:00";9,3;14,3;11,6
"2013-10-16 00:00:00";8,1;12,3;10,5
"2013-10-17 00:00:00";8,3;12,5;10,8
"2013-10-18 00:00:00";-0,1;11,2;7,3
"2013-10-19 00:00:00";-1;9,8;5,9
"2013-10-20 00:00:00";8,5;15,4;11,4
"2013-10-21 00:00:00";10,7;13,9;12,3
"2013-10-22 00:00:00";11,8;16,8;14,1
"2013-10-23 00:00:00";12,9;16,9;14,7
"2013-10-24 00:00:00";9,6;15,2;12,3
"2013-10-25 00:00:00";7;13,9;10,3
"2013-10-26 00:00:00";12;16,9;14,4
"2013-10-27 00:00:00";11,4;17,1;13,8
"2013-10-28 00:00:00";10,8;15,6;12,6
"2013-10-29 00:00:00";8,6;12;10,4
"2013-10-30 00:00:00";7,3;12,8;9,9
"2013-10-31 00:00:00";7,9;11,9;10
