"DateTime";"Laveste";"Højeste";"Middel"
"2012-10-01 00:00:00";11,4;18;13,8
"2012-10-02 00:00:00";11,7;17,3;13,9
"2012-10-03 00:00:00";10,8;17,4;13,5
"2012-10-04 00:00:00";8,1;12,6;10,8
"2012-10-05 00:00:00";7,1;11,7;9,4
"2012-10-06 00:00:00";7,3;12,8;9,6
"2012-10-07 00:00:00";6,9;14,1;10,1
"2012-10-08 00:00:00";8,6;14,9;11
"2012-10-09 00:00:00";5,2;11,2;8,4
"2012-10-10 00:00:00";3,4;13,7;7,5
"2012-10-11 00:00:00";1,3;14,5;6,7
"2012-10-12 00:00:00";0,2;13,5;7,4
"2012-10-13 00:00:00";6,3;13,4;9,6
"2012-10-14 00:00:00";6,2;10,6;9
"2012-10-15 00:00:00";5,6;9,7;8
"2012-10-16 00:00:00";6,3;12,5;9,7
"2012-10-17 00:00:00";8,7;14;10,8
"2012-10-18 00:00:00";11,3;17,1;13,2
"2012-10-19 00:00:00";10,8;17,5;13
"2012-10-20 00:00:00";10,4;20,7;14,3
"2012-10-21 00:00:00";10,1;15,2;12,3
"2012-10-22 00:00:00";9,3;11,5;10,4
"2012-10-23 00:00:00";7,3;10,2;9,2
"2012-10-24 00:00:00";7,1;10,6;8,8
"2012-10-25 00:00:00";1,7;10,2;7,8
"2012-10-26 00:00:00";-2,7;9;3,5
"2012-10-27 00:00:00";-2,4;9,1;2,6
"2012-10-28 00:00:00";-4,2;9,3;2,7
"2012-10-29 00:00:00";1,2;7,3;5,9
"2012-10-30 00:00:00";1,4;9,8;5,5
"2012-10-31 00:00:00";1,6;9;6,5
