"DateTime";"Laveste";"Højeste";"Middel"
"2015-01-01 00:00:00";3,7;6,8;5,4
"2015-01-02 00:00:00";3,4;9,7;6
"2015-01-03 00:00:00";1,9;5,7;4
"2015-01-04 00:00:00";0,5;5,1;3
"2015-01-05 00:00:00";0;4,1;2,5
"2015-01-06 00:00:00";0,3;4,2;2,7
"2015-01-07 00:00:00";1,1;6,3;3,6
"2015-01-08 00:00:00";3,7;7;5,1
"2015-01-09 00:00:00";3,1;7,4;5,4
"2015-01-10 00:00:00";2,2;10,5;6,1
"2015-01-11 00:00:00";1,9;4,9;3,7
"2015-01-12 00:00:00";2,1;8,7;5,9
"2015-01-13 00:00:00";3,2;8,7;5,9
"2015-01-14 00:00:00";0,3;5,2;2,9
"2015-01-15 00:00:00";1,3;6,4;3,9
"2015-01-16 00:00:00";3,4;7,2;5,9
"2015-01-17 00:00:00";1,9;5,5;3,6
"2015-01-18 00:00:00";0,5;3,2;2
"2015-01-19 00:00:00";1;3,2;2
"2015-01-20 00:00:00";0,4;2,7;1,6
"2015-01-21 00:00:00";0,4;2,3;1,4
"2015-01-22 00:00:00";-0,5;2,7;0,9
"2015-01-23 00:00:00";-1,7;1;-0,3
"2015-01-24 00:00:00";-1,1;0,9;0
"2015-01-25 00:00:00";-3,1;3,5;0,4
"2015-01-26 00:00:00";-1,4;4;2,1
"2015-01-27 00:00:00";-2,5;4,2;2,2
"2015-01-28 00:00:00";-1,1;4,4;3
"2015-01-29 00:00:00";1;3,4;2
"2015-01-30 00:00:00";1;2,5;2
"2015-01-31 00:00:00";0,3;3;1,5
