"DateTime";"Laveste";"Højeste";"Middel"
"2018-03-01 00:00:00";-7,8;-1,3;-5
"2018-03-02 00:00:00";-5,1;-1,7;-3,6
"2018-03-03 00:00:00";-3,5;0,5;-2
"2018-03-04 00:00:00";-3;-0,2;-1,8
"2018-03-05 00:00:00";-1,6;2,1;-0,3
"2018-03-06 00:00:00";-3,4;7;2,3
"2018-03-07 00:00:00";-0,5;2,4;0,6
"2018-03-08 00:00:00";-0,6;2,2;0,8
"2018-03-09 00:00:00";-1,7;2,5;0,5
"2018-03-10 00:00:00";-1,5;1,4;-0,2
"2018-03-11 00:00:00";-0,3;3,9;2,1
"2018-03-12 00:00:00";1,7;5,4;4
"2018-03-13 00:00:00";1,3;5,1;2,9
"2018-03-14 00:00:00";0,2;3;1,7
"2018-03-15 00:00:00";-1,2;1,5;0,3
"2018-03-16 00:00:00";-4,9;0,4;-2,2
"2018-03-17 00:00:00";-5,5;0,1;-3,1
"2018-03-18 00:00:00";-4,8;2,5;-1,5
"2018-03-19 00:00:00";-7,4;5,4;-0,3
"2018-03-20 00:00:00";-2,3;5,7;1,1
"2018-03-21 00:00:00";-5,2;7;1,7
"2018-03-22 00:00:00";0;4,1;1,6
"2018-03-23 00:00:00";-0,4;2,1;1,1
"2018-03-24 00:00:00";0,7;4,3;2,3
"2018-03-25 00:00:00";1,6;9,6;5,3
"2018-03-26 00:00:00";0,5;7;4,3
"2018-03-27 00:00:00";-1,4;3,9;1,8
"2018-03-28 00:00:00";-2,3;1,6;-0,4
"2018-03-29 00:00:00";-0,4;1,8;0,8
"2018-03-30 00:00:00";-2,1;5,1;1,3
"2018-03-31 00:00:00";-1;2,8;1,2
