"DateTime";"Laveste";"Højeste";"Middel"
"2022-01-01 00:00:00";6,2;8,7;7,2
"2022-01-02 00:00:00";7,2;9,8;9
"2022-01-03 00:00:00";6,1;8,4;7,4
"2022-01-04 00:00:00";1,4;7,3;3,6
"2022-01-05 00:00:00";-0,8;4,9;2,4
"2022-01-06 00:00:00";-2,8;2,5;-0,2
"2022-01-07 00:00:00";-0,7;3,2;2,1
"2022-01-08 00:00:00";0,7;4;2,6
"2022-01-09 00:00:00";1;3,5;2,4
"2022-01-10 00:00:00";0,8;4,5;2,5
"2022-01-11 00:00:00";-0,7;2,5;1,5
"2022-01-12 00:00:00";0,3;7;3,9
"2022-01-13 00:00:00";6,1;9,3;7,5
"2022-01-14 00:00:00";0,1;9,3;6,1
"2022-01-15 00:00:00";-3,7;3,9;1,2
"2022-01-16 00:00:00";1,8;7;4,1
"2022-01-17 00:00:00";0;7,6;4
"2022-01-18 00:00:00";-3,1;5,8;2,4
"2022-01-19 00:00:00";2,1;5,5;3,4
"2022-01-20 00:00:00";-1,9;3,1;1,4
"2022-01-21 00:00:00";0;4,4;2,5
"2022-01-22 00:00:00";-1,5;4,3;1,6
"2022-01-23 00:00:00";3,4;7,3;5,5
"2022-01-24 00:00:00";4,2;6,5;5,3
"2022-01-25 00:00:00";1,6;7;5,3
"2022-01-26 00:00:00";3,8;6,6;5,5
"2022-01-27 00:00:00";4,3;8,4;6,2
"2022-01-28 00:00:00";1;6,5;4,4
"2022-01-29 00:00:00";2,7;9,5;6,3
"2022-01-30 00:00:00";1;7,7;5,3
"2022-01-31 00:00:00";-2,5;3,1;0,9
