"DateTime";"Laveste";"Højeste";"Middel"
"2013-11-01 00:00:00";8,7;12,2;10,6
"2013-11-02 00:00:00";5,1;10,6;9,4
"2013-11-03 00:00:00";6,9;11,7;9,6
"2013-11-04 00:00:00";4,5;8,9;7,3
"2013-11-05 00:00:00";4,2;11,6;7,8
"2013-11-06 00:00:00";3;7,5;5,8
"2013-11-07 00:00:00";4,2;9,6;7,4
"2013-11-08 00:00:00";5,5;11,5;8,3
"2013-11-09 00:00:00";5,9;10,2;8,1
"2013-11-10 00:00:00";4,8;7,4;6,2
"2013-11-11 00:00:00";3,9;8,7;6,5
"2013-11-12 00:00:00";6;8,7;7,3
"2013-11-13 00:00:00";4,4;9,4;6,8
"2013-11-14 00:00:00";3,9;9,1;6,8
"2013-11-15 00:00:00";2,7;8,8;7,4
"2013-11-16 00:00:00";7,3;11,2;9,6
"2013-11-17 00:00:00";1,2;10,7;7,5
"2013-11-18 00:00:00";0,9;8;6,4
"2013-11-19 00:00:00";3,3;7,3;6,4
"2013-11-20 00:00:00";0,6;6,5;3,7
"2013-11-21 00:00:00";2,6;5,2;4,1
"2013-11-22 00:00:00";3,8;5,7;4,7
"2013-11-23 00:00:00";3,9;6,8;5,1
"2013-11-24 00:00:00";-0,9;7,5;4,1
"2013-11-25 00:00:00";-1,2;4,9;2,1
"2013-11-26 00:00:00";-2,8;5;1,3
"2013-11-27 00:00:00";3,3;9,4;7,4
"2013-11-28 00:00:00";4,6;9,2;7,4
"2013-11-29 00:00:00";0,5;5,9;4,4
"2013-11-30 00:00:00";3;5,3;4,5
