"DateTime";"Laveste";"Højeste";"Middel"
"2011-04-01 00:00:00";6,7;14;9,3
"2011-04-02 00:00:00";7,3;16,3;11,2
"2011-04-03 00:00:00";5,9;15,1;10,1
"2011-04-04 00:00:00";3,8;15;9,4
"2011-04-05 00:00:00";3,6;10,8;8
"2011-04-06 00:00:00";8;13,4;10,9
"2011-04-07 00:00:00";6,7;12,3;10,1
"2011-04-08 00:00:00";6,4;12,7;9,1
"2011-04-09 00:00:00";5,9;13,8;9,7
"2011-04-10 00:00:00";2,7;19;11,4
"2011-04-11 00:00:00";6,3;17,4;12
"2011-04-12 00:00:00";3,8;9,2;6,8
"2011-04-13 00:00:00";4,3;8,5;6,5
"2011-04-14 00:00:00";2,6;12,6;7,5
"2011-04-15 00:00:00";-0,1;14,6;8,1
"2011-04-16 00:00:00";3,8;12,5;9,3
"2011-04-17 00:00:00";5;13,9;9,9
"2011-04-18 00:00:00";3,6;17,4;10,1
"2011-04-19 00:00:00";4,6;16,8;10,4
"2011-04-20 00:00:00";6,1;17,4;11,5
"2011-04-21 00:00:00";4,9;21,3;12,5
"2011-04-22 00:00:00";6;21,8;13,6
"2011-04-23 00:00:00";7,2;20,8;13
"2011-04-24 00:00:00";6,4;21,5;12,7
"2011-04-25 00:00:00";5,9;22,5;14,3
"2011-04-26 00:00:00";7,2;21,9;14,8
"2011-04-27 00:00:00";7,1;20,9;14,2
"2011-04-28 00:00:00";8,2;18,6;13,1
"2011-04-29 00:00:00";7,1;19,3;12,3
"2011-04-30 00:00:00";6,2;18,1;11,1
