"DateTime";"Laveste";"Højeste";"Middel"
"2019-02-01 00:00:00";-0,1;3;1,4
"2019-02-02 00:00:00";0,4;2,8;1,8
"2019-02-03 00:00:00";-3,1;2,4;1
"2019-02-04 00:00:00";-3,8;3,6;1,2
"2019-02-05 00:00:00";1,1;6,8;4,3
"2019-02-06 00:00:00";1,2;4,4;3
"2019-02-07 00:00:00";2,8;5,7;3,9
"2019-02-08 00:00:00";4,2;6,8;5,3
"2019-02-09 00:00:00";4,5;8,3;5,8
"2019-02-10 00:00:00";3;7,1;4,7
"2019-02-11 00:00:00";1,2;4,4;3
"2019-02-12 00:00:00";-0,4;4,7;2,5
"2019-02-13 00:00:00";3,6;9,4;6,8
"2019-02-14 00:00:00";4,8;8,3;6,5
"2019-02-15 00:00:00";1,1;10,6;5,4
"2019-02-16 00:00:00";0,6;12,3;6,7
"2019-02-17 00:00:00";3,9;10,3;7
"2019-02-18 00:00:00";2,7;11,3;6,2
"2019-02-19 00:00:00";1,8;8,1;6,1
"2019-02-20 00:00:00";3,8;9,5;6,4
"2019-02-21 00:00:00";2,2;8,8;6,7
"2019-02-22 00:00:00";-0,9;3,9;1,4
"2019-02-23 00:00:00";-0,5;6,5;2,9
"2019-02-24 00:00:00";-0,4;12,5;5,6
"2019-02-25 00:00:00";1,2;10,3;5,7
"2019-02-26 00:00:00";3,2;12,5;7,5
"2019-02-27 00:00:00";-0,6;14,3;7,9
"2019-02-28 00:00:00";-0,7;11,6;6,1
