"DateTime";"Laveste";"Højeste";"Middel"
"2015-02-01 00:00:00";-0,3;3,6;1,3
"2015-02-02 00:00:00";-3,4;1,4;-1,2
"2015-02-03 00:00:00";-3,9;-1;-2,5
"2015-02-04 00:00:00";-2,9;-0,4;-1,7
"2015-02-05 00:00:00";-5;2,2;-0,6
"2015-02-06 00:00:00";-7,1;2,2;-1,1
"2015-02-07 00:00:00";1,8;6,8;3,9
"2015-02-08 00:00:00";0,7;4,6;2,6
"2015-02-09 00:00:00";2;8,2;4,9
"2015-02-10 00:00:00";0,3;8,1;4,2
"2015-02-11 00:00:00";0;3,8;2
"2015-02-12 00:00:00";0,7;2,5;1,8
"2015-02-13 00:00:00";-0,3;0,9;0,4
"2015-02-14 00:00:00";-0,4;3;1,1
"2015-02-15 00:00:00";0,9;3,9;2,8
"2015-02-16 00:00:00";1;3,1;1,8
"2015-02-17 00:00:00";0,4;2,6;1,3
"2015-02-18 00:00:00";1,6;8,2;4,7
"2015-02-19 00:00:00";0;5,6;3,7
"2015-02-20 00:00:00";1,3;4,7;3
"2015-02-21 00:00:00";0,5;4,8;3,2
"2015-02-22 00:00:00";0,6;6,4;3,1
"2015-02-23 00:00:00";1,3;3,7;2,7
"2015-02-24 00:00:00";1;5,2;3,7
"2015-02-25 00:00:00";0,4;5,8;3,7
"2015-02-26 00:00:00";-1,1;7,5;3,6
"2015-02-27 00:00:00";1,9;6,4;4
"2015-02-28 00:00:00";0,6;5,9;3
