"DateTime";"Laveste";"Højeste";"Middel"
"2011-12-01 00:00:00";5,7;8,8;7,2
"2011-12-02 00:00:00";3,1;7,5;5,1
"2011-12-03 00:00:00";3,7;7,3;5,7
"2011-12-04 00:00:00";2;6,3;3,9
"2011-12-05 00:00:00";1,7;4,6;3,3
"2011-12-06 00:00:00";0,9;4,4;2,6
"2011-12-07 00:00:00";2;4,6;3,5
"2011-12-08 00:00:00";1,2;6,4;3,8
"2011-12-09 00:00:00";4;7,6;6,2
"2011-12-10 00:00:00";1,6;5,6;3,8
"2011-12-11 00:00:00";3,4;5,5;4,8
"2011-12-12 00:00:00";3;5,9;4,4
"2011-12-13 00:00:00";3,7;7,4;5,4
"2011-12-14 00:00:00";2,5;6,5;5,2
"2011-12-15 00:00:00";3;5,9;4,9
"2011-12-16 00:00:00";3,8;5,4;4,7
"2011-12-17 00:00:00";2,1;5,3;3,9
"2011-12-18 00:00:00";1;3,1;1,9
"2011-12-19 00:00:00";1;5,8;3,5
"2011-12-20 00:00:00";1,6;3,3;2,7
"2011-12-21 00:00:00";1;3,2;2,3
"2011-12-22 00:00:00";0,7;5,2;3,7
"2011-12-23 00:00:00";4,8;8,5;7
"2011-12-24 00:00:00";2,4;8,3;5
"2011-12-25 00:00:00";2,4;9,9;6,8
"2011-12-26 00:00:00";8,6;11;10
"2011-12-27 00:00:00";1,3;10,8;7,7
"2011-12-28 00:00:00";-0,3;7,2;5,4
"2011-12-29 00:00:00";2,2;7;5,4
"2011-12-30 00:00:00";-1,4;5,2;2,9
"2011-12-31 00:00:00";-4,3;3;0,3
