"DateTime";"Laveste";"Højeste";"Middel"
"2021-04-01 00:00:00";1,7;11,5;7,3
"2021-04-02 00:00:00";-0,2;10,8;5,8
"2021-04-03 00:00:00";0,2;9,4;5,2
"2021-04-04 00:00:00";-1,3;9,9;4,9
"2021-04-05 00:00:00";-0,8;6,7;3,8
"2021-04-06 00:00:00";0,7;8,1;3,7
"2021-04-07 00:00:00";0;10,8;4,5
"2021-04-08 00:00:00";1,7;7,8;4,4
"2021-04-09 00:00:00";2,7;10,4;6,3
"2021-04-10 00:00:00";0;10,3;4,9
"2021-04-11 00:00:00";0,5;8;4,6
"2021-04-12 00:00:00";2,7;10,6;5,3
"2021-04-13 00:00:00";1,7;10,2;5
"2021-04-14 00:00:00";-2,4;10,9;4,8
"2021-04-15 00:00:00";0,7;12,2;6,9
"2021-04-16 00:00:00";1,5;14,2;7,5
"2021-04-17 00:00:00";5,9;16,7;9,8
"2021-04-18 00:00:00";4,9;16,9;10,3
"2021-04-19 00:00:00";5;19,4;11,3
"2021-04-20 00:00:00";3,3;18,8;11
"2021-04-21 00:00:00";3,2;12,6;8,2
"2021-04-22 00:00:00";3,2;11,6;7,7
"2021-04-23 00:00:00";2,9;12,3;7,4
"2021-04-24 00:00:00";2,1;11;6,3
"2021-04-25 00:00:00";0,3;9,7;5,2
"2021-04-26 00:00:00";0,9;10,6;5,1
"2021-04-27 00:00:00";-1,8;12,8;6,1
"2021-04-28 00:00:00";0,1;13,6;7,6
"2021-04-29 00:00:00";5,2;12,3;7,8
"2021-04-30 00:00:00";4,8;14;8,2
