"DateTime";"Laveste";"Højeste";"Middel"
"2011-03-01 00:00:00";-1,6;1,2;-0,3
"2011-03-02 00:00:00";-1,8;-0,2;-0,9
"2011-03-03 00:00:00";-1,9;0,1;-0,8
"2011-03-04 00:00:00";-1,1;3,5;1
"2011-03-05 00:00:00";-0,6;7,5;3,7
"2011-03-06 00:00:00";-5,4;5;0,3
"2011-03-07 00:00:00";-6,9;5,5;-0,1
"2011-03-08 00:00:00";-3,4;5,2;1,5
"2011-03-09 00:00:00";0,2;5,6;2,4
"2011-03-10 00:00:00";0,7;5,6;3,5
"2011-03-11 00:00:00";1,2;7,2;4
"2011-03-12 00:00:00";1,3;9,5;4,5
"2011-03-13 00:00:00";0;8,3;4,3
"2011-03-14 00:00:00";2,4;9,9;6
"2011-03-15 00:00:00";-0,5;6,3;2,4
"2011-03-16 00:00:00";-1,3;4,3;1,1
"2011-03-17 00:00:00";-0,1;3,3;1,3
"2011-03-18 00:00:00";0,1;4,1;2
"2011-03-19 00:00:00";-0,3;8,8;3,7
"2011-03-20 00:00:00";-0,6;9,7;3,8
"2011-03-21 00:00:00";-0,9;10,4;5,4
"2011-03-22 00:00:00";3,9;15,3;9,2
"2011-03-23 00:00:00";2,5;11,6;7,2
"2011-03-24 00:00:00";5,8;13,9;9,2
"2011-03-25 00:00:00";-0,1;8,2;5,7
"2011-03-26 00:00:00";-3,9;5,9;1,5
"2011-03-27 00:00:00";-3,9;8;3
"2011-03-28 00:00:00";2,1;9,9;5,4
"2011-03-29 00:00:00";-0,1;9,8;5,3
"2011-03-30 00:00:00";3,6;9,3;6,3
"2011-03-31 00:00:00";2,6;9,2;5,1
