"DateTime";"Laveste";"Højeste";"Middel"
"2023-03-01 00:00:00";-3,1;8,3;2,3
"2023-03-02 00:00:00";-3,9;8,3;2,2
"2023-03-03 00:00:00";-1,4;6,9;2,8
"2023-03-04 00:00:00";-1,1;6,3;2,7
"2023-03-05 00:00:00";-3,8;5,5;0,4
"2023-03-06 00:00:00";-5,9;5,1;-0,4
"2023-03-07 00:00:00";-2,6;6,4;1,1
"2023-03-08 00:00:00";-7,1;7,3;-1,1
"2023-03-09 00:00:00";-9,2;7,2;-0,9
"2023-03-10 00:00:00";-3,8;3,9;0,9
"2023-03-11 00:00:00";-1,2;5,2;1,4
"2023-03-12 00:00:00";-0,8;5,6;1,7
"2023-03-13 00:00:00";0,7;12,3;7,6
"2023-03-14 00:00:00";0,5;10,3;6,2
"2023-03-15 00:00:00";-0,1;7,3;2,9
"2023-03-16 00:00:00";-2;7,4;3,2
"2023-03-17 00:00:00";3,8;7,7;5,7
"2023-03-18 00:00:00";2,1;11,8;7,2
"2023-03-19 00:00:00";1,3;12,7;6,6
"2023-03-20 00:00:00";2,1;8,4;6,6
"2023-03-21 00:00:00";-1,2;8,3;4,9
"2023-03-22 00:00:00";6,3;10,2;8,5
"2023-03-23 00:00:00";5,2;13,3;9,2
"2023-03-24 00:00:00";5,9;12,8;8,8
"2023-03-25 00:00:00";5,5;11,7;8,2
"2023-03-26 00:00:00";0,6;8,2;4,3
"2023-03-27 00:00:00";-1,6;5,6;0,8
"2023-03-28 00:00:00";-4,6;6,4;1,8
"2023-03-29 00:00:00";2,9;8,2;5,2
"2023-03-30 00:00:00";5;11,2;7,1
"2023-03-31 00:00:00";3;11,1;7,7
