"DateTime";"Laveste";"Højeste";"Middel"
"2012-01-01 00:00:00";2,1;8,8;5,9
"2012-01-02 00:00:00";3,6;8,2;6,8
"2012-01-03 00:00:00";2,9;7,5;4,8
"2012-01-04 00:00:00";3,5;6,9;5,7
"2012-01-05 00:00:00";1,8;5,6;4,1
"2012-01-06 00:00:00";0,2;4,4;2,3
"2012-01-07 00:00:00";2,7;7,1;4,9
"2012-01-08 00:00:00";0,7;6,2;4,2
"2012-01-09 00:00:00";0;6,9;2,7
"2012-01-10 00:00:00";3;6,6;5
"2012-01-11 00:00:00";3,8;8,5;6,2
"2012-01-12 00:00:00";2,9;9,1;6,3
"2012-01-13 00:00:00";2,7;6;4,4
"2012-01-14 00:00:00";-1,5;4;2,5
"2012-01-15 00:00:00";-1,6;3,1;1,3
"2012-01-16 00:00:00";1,3;5,6;3,9
"2012-01-17 00:00:00";2,2;4,8;3,5
"2012-01-18 00:00:00";1,4;5,7;3,7
"2012-01-19 00:00:00";0,3;5,7;3,2
"2012-01-20 00:00:00";-3,4;4,6;2
"2012-01-21 00:00:00";-4;3,1;1,4
"2012-01-22 00:00:00";-0,7;3,4;1,4
"2012-01-23 00:00:00";-3,1;1,8;-0,5
"2012-01-24 00:00:00";-5,6;0,3;-2,2
"2012-01-25 00:00:00";-6,4;0;-2,1
"2012-01-26 00:00:00";-3,4;1,8;-0,1
"2012-01-27 00:00:00";-0,8;0,7;0,2
"2012-01-28 00:00:00";-3;0,2;-1,7
"2012-01-29 00:00:00";-2,9;1,2;-0,9
"2012-01-30 00:00:00";-2,1;1,4;-0,6
"2012-01-31 00:00:00";-3,2;0,5;-1,5
