"DateTime";"Laveste";"Højeste";"Middel"
"2019-11-01 00:00:00";0,8;8,1;5,8
"2019-11-02 00:00:00";5;11,6;8,6
"2019-11-03 00:00:00";6,7;12,3;10
"2019-11-04 00:00:00";6,3;10,5;8,6
"2019-11-05 00:00:00";2,1;7,1;4,8
"2019-11-06 00:00:00";0,8;5,6;3,5
"2019-11-07 00:00:00";1,6;7,8;5,3
"2019-11-08 00:00:00";3,6;9,6;7,3
"2019-11-09 00:00:00";4,6;8,7;6,8
"2019-11-10 00:00:00";3;9;5,7
"2019-11-11 00:00:00";4,3;8;6,5
"2019-11-12 00:00:00";4,9;8,2;6,5
"2019-11-13 00:00:00";4,5;8,4;6,7
"2019-11-14 00:00:00";3,8;8;6,4
"2019-11-15 00:00:00";4,4;9,6;7,4
"2019-11-16 00:00:00";6,8;9,8;8,5
"2019-11-17 00:00:00";4,4;8,1;6,7
"2019-11-18 00:00:00";7;10,1;9,1
"2019-11-19 00:00:00";5,9;8,8;7,4
"2019-11-20 00:00:00";4,2;8,8;7,4
"2019-11-21 00:00:00";6,9;9,7;8,5
"2019-11-22 00:00:00";7,1;9,7;8,8
"2019-11-23 00:00:00";5,7;9;7
"2019-11-24 00:00:00";5,8;7,6;6,8
"2019-11-25 00:00:00";4,5;7,2;6
"2019-11-26 00:00:00";4,7;7,7;6,5
"2019-11-27 00:00:00";6,3;8,7;7,7
"2019-11-28 00:00:00";6,5;9,6;8,5
"2019-11-29 00:00:00";0,4;7,1;3
"2019-11-30 00:00:00";-1,9;5,4;1,2
