"DateTime";"Laveste";"Højeste";"Middel"
"2023-04-01 00:00:00";1,1;8,8;4,4
"2023-04-02 00:00:00";0;9;4
"2023-04-03 00:00:00";-1,6;7,1;2,8
"2023-04-04 00:00:00";-2,2;9,6;4
"2023-04-05 00:00:00";1,2;9,4;5,2
"2023-04-06 00:00:00";1,7;9,2;5
"2023-04-07 00:00:00";0,1;8,7;4,4
"2023-04-08 00:00:00";1,9;16,1;8
"2023-04-09 00:00:00";1,6;12,9;6,5
"2023-04-10 00:00:00";3,1;11,8;7,5
"2023-04-11 00:00:00";3,5;12;8,2
"2023-04-12 00:00:00";0,2;11,5;6,8
"2023-04-13 00:00:00";5,9;12,4;8,7
"2023-04-14 00:00:00";3,5;11,1;7,6
"2023-04-15 00:00:00";7,2;14,4;10,2
"2023-04-16 00:00:00";6,4;15,4;9,7
"2023-04-17 00:00:00";1,8;14,8;8,3
"2023-04-18 00:00:00";3,5;16,7;9
"2023-04-19 00:00:00";4,5;15,9;10
"2023-04-20 00:00:00";5,3;18,2;11,2
"2023-04-21 00:00:00";4,7;18,4;11,4
"2023-04-22 00:00:00";4,1;18,8;11,4
"2023-04-23 00:00:00";7,3;14,7;11
"2023-04-24 00:00:00";7,1;15,6;10,3
"2023-04-25 00:00:00";5,3;9,6;7,4
"2023-04-26 00:00:00";4,3;12,2;7,3
"2023-04-27 00:00:00";2,5;12,2;7
"2023-04-28 00:00:00";-1;12,1;7
"2023-04-29 00:00:00";2;15,4;9
"2023-04-30 00:00:00";3,1;12,3;7,5
