"DateTime";"Laveste";"Højeste";"Middel"
"2013-04-01 00:00:00";-4,9;9,2;2,4
"2013-04-02 00:00:00";-5,4;9,9;2,6
"2013-04-03 00:00:00";-3;8,7;2,8
"2013-04-04 00:00:00";-2,8;9,7;2,8
"2013-04-05 00:00:00";-1,6;9,5;3
"2013-04-06 00:00:00";-4,7;9,9;3,6
"2013-04-07 00:00:00";0;8,5;3,1
"2013-04-08 00:00:00";-1,6;9,2;3,2
"2013-04-09 00:00:00";-2,9;8,2;2,6
"2013-04-10 00:00:00";0,1;8,1;3
"2013-04-11 00:00:00";1,9;4,9;3,1
"2013-04-12 00:00:00";2,6;7,9;4,4
"2013-04-13 00:00:00";3,4;9,1;5,7
"2013-04-14 00:00:00";-0,6;12,3;6,2
"2013-04-15 00:00:00";6,6;18,7;11,8
"2013-04-16 00:00:00";7;17,7;11,7
"2013-04-17 00:00:00";6,9;18;11,8
"2013-04-18 00:00:00";7,6;17,8;12
"2013-04-19 00:00:00";5,2;12,4;8,9
"2013-04-20 00:00:00";2,8;13,8;7,5
"2013-04-21 00:00:00";0,2;13,3;7,5
"2013-04-22 00:00:00";5,6;14,2;8,8
"2013-04-23 00:00:00";6,1;15,7;10,4
"2013-04-24 00:00:00";4,6;16,9;11,1
"2013-04-25 00:00:00";4,3;15,1;9,3
"2013-04-26 00:00:00";5,3;11,7;8,4
"2013-04-27 00:00:00";4,2;13,6;8
"2013-04-28 00:00:00";2,1;13,6;8
"2013-04-29 00:00:00";5,8;13;8,6
"2013-04-30 00:00:00";4,9;13,6;8,9
