"DateTime";"Maks. snedybde";"Højeste";"Middel"
"2015-11-01 00:00:00";
"2015-11-01 07:00:00";0
"2015-11-02 00:00:00";
"2015-11-02 07:00:00";0
"2015-11-03 00:00:00";
"2015-11-03 07:00:00";0
"2015-11-04 00:00:00";
"2015-11-04 07:00:00";0
"2015-11-05 00:00:00";
"2015-11-05 07:00:00";0
"2015-11-06 00:00:00";
"2015-11-06 07:00:00";0
"2015-11-07 00:00:00";
"2015-11-07 07:00:00";0
"2015-11-08 00:00:00";
"2015-11-08 07:00:00";0
"2015-11-09 00:00:00";
"2015-11-09 07:00:00";0
"2015-11-10 00:00:00";
"2015-11-10 07:00:00";0
"2015-11-11 00:00:00";
"2015-11-11 07:00:00";0
"2015-11-12 00:00:00";
"2015-11-12 07:00:00";0
"2015-11-13 00:00:00";
"2015-11-13 07:00:00";0
"2015-11-14 00:00:00";
"2015-11-14 07:00:00";0
"2015-11-15 00:00:00";
"2015-11-15 07:00:00";0
"2015-11-16 00:00:00";
"2015-11-16 07:00:00";0
"2015-11-17 00:00:00";
"2015-11-17 07:00:00";0
"2015-11-18 00:00:00";
"2015-11-18 07:00:00";0
"2015-11-19 00:00:00";
"2015-11-19 07:00:00";0
"2015-11-20 00:00:00";
"2015-11-20 07:00:00";0
"2015-11-21 00:00:00";
"2015-11-21 07:00:00";0
"2015-11-22 00:00:00";
"2015-11-22 07:00:00";13,6
"2015-11-23 00:00:00";
"2015-11-23 07:00:00";6,6
"2015-11-24 00:00:00";
"2015-11-24 07:00:00";6,7
"2015-11-25 00:00:00";
"2015-11-25 07:00:00";3,9
"2015-11-26 00:00:00";
"2015-11-26 07:00:00";1,9
"2015-11-27 00:00:00";
"2015-11-27 07:00:00";0,6
"2015-11-28 00:00:00";
"2015-11-28 07:00:00";0
"2015-11-29 00:00:00";
"2015-11-29 07:00:00";0
"2015-11-30 00:00:00";
"2015-11-30 07:00:00";0
