"DateTime";"Laveste";"Højeste";"Middel"
"2016-10-01 00:00:00";9,8;18;13,6
"2016-10-02 00:00:00";10,1;14,4;12,8
"2016-10-03 00:00:00";10,6;15,4;13
"2016-10-04 00:00:00";7,4;14,9;10,9
"2016-10-05 00:00:00";5,8;12,9;9,4
"2016-10-06 00:00:00";7,2;12,9;10
"2016-10-07 00:00:00";7,7;13,2;10,4
"2016-10-08 00:00:00";7,9;11,4;9,7
"2016-10-09 00:00:00";5,6;10,2;8,5
"2016-10-10 00:00:00";8;10,2;9,1
"2016-10-11 00:00:00";7,2;9,4;8,6
"2016-10-12 00:00:00";7;10,7;8,5
"2016-10-13 00:00:00";7,6;11,8;9
"2016-10-14 00:00:00";7,8;12,2;9,9
"2016-10-15 00:00:00";8,2;11,7;9,8
"2016-10-16 00:00:00";7,3;8,8;7,9
"2016-10-17 00:00:00";8;10,2;9,2
"2016-10-18 00:00:00";8,2;11,2;9,5
"2016-10-19 00:00:00";9,6;11,1;10,4
"2016-10-20 00:00:00";7,6;12,8;10
"2016-10-21 00:00:00";7,5;9,6;8,5
"2016-10-22 00:00:00";4,3;8,3;6,8
"2016-10-23 00:00:00";5,1;9,8;7,2
"2016-10-24 00:00:00";6,3;10,7;8
"2016-10-25 00:00:00";2;10,8;7,4
"2016-10-26 00:00:00";0,8;9,7;6,4
"2016-10-27 00:00:00";7,7;14,8;10,9
"2016-10-28 00:00:00";8,5;13,3;11,4
"2016-10-29 00:00:00";6,6;11,9;9,1
"2016-10-30 00:00:00";4,4;11,5;7,6
"2016-10-31 00:00:00";5,1;11,3;9,3
