"DateTime";"Laveste";"Højeste";"Middel"
"2018-01-01 00:00:00";4,5;8,2;6,3
"2018-01-02 00:00:00";2,3;6,4;5,1
"2018-01-03 00:00:00";2;6;4,5
"2018-01-04 00:00:00";0,3;4,8;3,2
"2018-01-05 00:00:00";1,5;4,2;3,2
"2018-01-06 00:00:00";-2,3;3,5;1,1
"2018-01-07 00:00:00";-5,9;1,7;-1,8
"2018-01-08 00:00:00";-4,1;3;-0,3
"2018-01-09 00:00:00";-0,1;5,9;3,2
"2018-01-10 00:00:00";2,8;4,6;3,8
"2018-01-11 00:00:00";2,4;4,5;3,8
"2018-01-12 00:00:00";1,4;3,1;2,5
"2018-01-13 00:00:00";-0,3;2;1,2
"2018-01-14 00:00:00";-1,7;1;-0,1
"2018-01-15 00:00:00";-1,4;2,7;1
"2018-01-16 00:00:00";0,7;4,7;3
"2018-01-17 00:00:00";-0,1;4,8;1,6
"2018-01-18 00:00:00";0,5;3;1,8
"2018-01-19 00:00:00";0;2,8;1,6
"2018-01-20 00:00:00";0,6;3,1;2,2
"2018-01-21 00:00:00";-0,4;2;1
"2018-01-22 00:00:00";-0,3;2,2;1,1
"2018-01-23 00:00:00";0,8;4,7;2,1
"2018-01-24 00:00:00";4,5;10,8;7,7
"2018-01-25 00:00:00";4,6;8,2;6,5
"2018-01-26 00:00:00";1,5;6;4,4
"2018-01-27 00:00:00";2,2;6,5;4,7
"2018-01-28 00:00:00";3,5;8,1;6,4
"2018-01-29 00:00:00";4,4;9,2;6,8
"2018-01-30 00:00:00";2,3;6,7;4,8
"2018-01-31 00:00:00";2,4;6,5;4,2
