"DateTime";"Laveste";"Højeste";"Middel"
"2020-02-01 00:00:00";6,7;10;8,6
"2020-02-02 00:00:00";1,4;7,6;5,2
"2020-02-03 00:00:00";1,1;6,8;4,1
"2020-02-04 00:00:00";2,5;5,2;3,8
"2020-02-05 00:00:00";-2,7;6,5;3,2
"2020-02-06 00:00:00";4,6;9;6,4
"2020-02-07 00:00:00";3,3;5,5;4,6
"2020-02-08 00:00:00";3,7;6,5;5,1
"2020-02-09 00:00:00";5,3;9,8;7,1
"2020-02-10 00:00:00";2,7;8,5;6,1
"2020-02-11 00:00:00";0,9;7,1;3,5
"2020-02-12 00:00:00";2,1;5,6;4
"2020-02-13 00:00:00";2;7,3;4
"2020-02-14 00:00:00";2,5;7,6;4,3
"2020-02-15 00:00:00";3,2;7,6;5,7
"2020-02-16 00:00:00";6,2;11,1;8,5
"2020-02-17 00:00:00";5,2;9,2;7,1
"2020-02-18 00:00:00";4,2;7,4;5,8
"2020-02-19 00:00:00";2,8;6,6;4,7
"2020-02-20 00:00:00";1,9;6,5;4,7
"2020-02-21 00:00:00";3,5;8,9;5,8
"2020-02-22 00:00:00";2,8;8,7;6,3
"2020-02-23 00:00:00";3;7,2;4,6
"2020-02-24 00:00:00";2,6;6,3;4,6
"2020-02-25 00:00:00";1,9;7,4;4,3
"2020-02-26 00:00:00";0,4;3,4;1,8
"2020-02-27 00:00:00";-1,5;4,3;1,5
"2020-02-28 00:00:00";-2;7,9;3,3
"2020-02-29 00:00:00";2,6;7,6;4,6
