"DateTime";"Laveste";"Højeste";"Middel"
"2014-12-01 00:00:00";1;3,3;2,2
"2014-12-02 00:00:00";0,9;2,9;1,9
"2014-12-03 00:00:00";1;3,8;2,3
"2014-12-04 00:00:00";2,7;5,6;4,1
"2014-12-05 00:00:00";3,3;6,1;4,5
"2014-12-06 00:00:00";0;7,2;4,2
"2014-12-07 00:00:00";-0,2;5,5;3,9
"2014-12-08 00:00:00";1,9;5,7;4,1
"2014-12-09 00:00:00";0,9;4,7;3,4
"2014-12-10 00:00:00";2,6;5,9;4,3
"2014-12-11 00:00:00";2,6;5,4;4,1
"2014-12-12 00:00:00";2,2;8,4;4,5
"2014-12-13 00:00:00";1,9;7,2;4,5
"2014-12-14 00:00:00";1,5;4,3;3,3
"2014-12-15 00:00:00";2,8;5,8;4,1
"2014-12-16 00:00:00";1,8;5,6;3,8
"2014-12-17 00:00:00";3,2;5,1;4,2
"2014-12-18 00:00:00";3,6;10,8;7,2
"2014-12-19 00:00:00";4;11,1;7,7
"2014-12-20 00:00:00";0,6;5,6;3,5
"2014-12-21 00:00:00";2,7;7,3;5
"2014-12-22 00:00:00";6,9;10;8,3
"2014-12-23 00:00:00";4,3;8,3;7
"2014-12-24 00:00:00";3,5;7;5,2
"2014-12-25 00:00:00";-5,3;4,5;-0,2
"2014-12-26 00:00:00";-8,8;0,6;-3,9
"2014-12-27 00:00:00";-1,9;2,4;0,5
"2014-12-28 00:00:00";-6,9;-1,1;-2,9
"2014-12-29 00:00:00";-9,4;0,8;-3,6
"2014-12-30 00:00:00";0,1;3,9;2,2
"2014-12-31 00:00:00";3,3;7,9;5,3
