"DateTime";"Laveste";"Højeste";"Middel"
"2012-11-01 00:00:00";6,3;8,1;7,3
"2012-11-02 00:00:00";6,2;9,1;7,9
"2012-11-03 00:00:00";4,5;9;7,1
"2012-11-04 00:00:00";4,7;11,2;7,2
"2012-11-05 00:00:00";3,4;7,1;4,9
"2012-11-06 00:00:00";1,4;8,7;5,4
"2012-11-07 00:00:00";5,5;9,9;8,1
"2012-11-08 00:00:00";8,3;11,1;9,4
"2012-11-09 00:00:00";7,5;9,7;8,6
"2012-11-10 00:00:00";7,7;9,3;8,4
"2012-11-11 00:00:00";5,6;11;8,7
"2012-11-12 00:00:00";3,4;10,1;6,7
"2012-11-13 00:00:00";2,8;8,7;6,7
"2012-11-14 00:00:00";7,4;9,4;8,6
"2012-11-15 00:00:00";8;11,1;9,5
"2012-11-16 00:00:00";3,8;9,9;7,2
"2012-11-17 00:00:00";2,9;5,2;4,3
"2012-11-18 00:00:00";2,4;7,8;5,2
"2012-11-19 00:00:00";-1,2;8,3;4,6
"2012-11-20 00:00:00";5,9;7,9;7,1
"2012-11-21 00:00:00";5,5;8,1;6,6
"2012-11-22 00:00:00";5,9;10,3;8
"2012-11-23 00:00:00";5,3;8,8;7
"2012-11-24 00:00:00";2,6;7,4;5,8
"2012-11-25 00:00:00";4,3;8,7;6,5
"2012-11-26 00:00:00";6,4;9,3;8,1
"2012-11-27 00:00:00";5,4;8,6;6,7
"2012-11-28 00:00:00";2,6;7;5,3
"2012-11-29 00:00:00";1,5;3,8;2,7
"2012-11-30 00:00:00";0,1;2,3;1,2
