"DateTime";"Laveste";"Højeste";"Middel"
"2019-01-01 00:00:00";4,3;8,4;6,6
"2019-01-02 00:00:00";-0,9;6,1;2,8
"2019-01-03 00:00:00";-0,4;4,6;2,3
"2019-01-04 00:00:00";0,6;6,5;4,5
"2019-01-05 00:00:00";-2;6,6;4,1
"2019-01-06 00:00:00";-2,9;4;1,6
"2019-01-07 00:00:00";3;7,1;4,6
"2019-01-08 00:00:00";1,3;7;4,3
"2019-01-09 00:00:00";-1,4;3;1,4
"2019-01-10 00:00:00";-3,4;2,8;0,2
"2019-01-11 00:00:00";-1,1;7,5;4,4
"2019-01-12 00:00:00";-1,8;5,9;3,4
"2019-01-13 00:00:00";2,6;8,2;5,5
"2019-01-14 00:00:00";-1;3,4;1,2
"2019-01-15 00:00:00";0,8;7,3;3,8
"2019-01-16 00:00:00";4,3;7,5;6,2
"2019-01-17 00:00:00";-2,8;5,6;2,4
"2019-01-18 00:00:00";-4,3;2,1;-0,9
"2019-01-19 00:00:00";-3,9;2,7;-0,1
"2019-01-20 00:00:00";-3,6;2,8;-0,3
"2019-01-21 00:00:00";-0,9;2;0,6
"2019-01-22 00:00:00";-1;1,5;0,6
"2019-01-23 00:00:00";-1,9;1,1;-0,4
"2019-01-24 00:00:00";-2,8;0,1;-1
"2019-01-25 00:00:00";-4,1;-1,5;-2,7
"2019-01-26 00:00:00";-3;1,2;-0,8
"2019-01-27 00:00:00";0;3,8;2,2
"2019-01-28 00:00:00";0,4;4;2,9
"2019-01-29 00:00:00";-1,1;2,9;1
"2019-01-30 00:00:00";-1,7;3,4;1,4
"2019-01-31 00:00:00";0,2;2,3;1,3
