"DateTime";"Laveste";"Højeste";"Middel"
"2016-01-01 00:00:00";2,3;6;4,7
"2016-01-02 00:00:00";-3,7;2,7;-1,5
"2016-01-03 00:00:00";-3,8;-2,2;-3
"2016-01-04 00:00:00";-3,7;-0,7;-2,1
"2016-01-05 00:00:00";-5,7;-0,6;-2,1
"2016-01-06 00:00:00";-5,8;-2,2;-3,7
"2016-01-07 00:00:00";-5,3;0,4;-1,9
"2016-01-08 00:00:00";-0,8;2,3;0,6
"2016-01-09 00:00:00";-0,9;3,9;1,9
"2016-01-10 00:00:00";0;3,5;2,2
"2016-01-11 00:00:00";0,3;3,9;2,3
"2016-01-12 00:00:00";1,7;3,9;2,8
"2016-01-13 00:00:00";-3,6;2,5;-1,2
"2016-01-14 00:00:00";-3,3;-0,2;-1,7
"2016-01-15 00:00:00";-8,1;-0,5;-2,8
"2016-01-16 00:00:00";-8,8;-1,4;-3,9
"2016-01-17 00:00:00";-8,1;-1,4;-3,9
"2016-01-18 00:00:00";-9;0,4;-2,4
"2016-01-19 00:00:00";-2;1,1;-0,5
"2016-01-20 00:00:00";-7,1;-0,5;-2,5
"2016-01-21 00:00:00";-10,2;-0,3;-4,5
"2016-01-22 00:00:00";-8,7;0;-2,3
"2016-01-23 00:00:00";-2,1;2,1;-0,5
"2016-01-24 00:00:00";0,8;3,6;2,4
"2016-01-25 00:00:00";2,7;7,7;5,2
"2016-01-26 00:00:00";4;7,8;6,4
"2016-01-27 00:00:00";6,4;10,2;8,5
"2016-01-28 00:00:00";3,4;10,2;6,3
"2016-01-29 00:00:00";4;9,5;6,2
"2016-01-30 00:00:00";1,9;8,5;6,2
"2016-01-31 00:00:00";1,3;5,9;3,2
