"DateTime";"Laveste";"Højeste";"Middel"
"2022-02-01 00:00:00";-3;6,5;2,3
"2022-02-02 00:00:00";-0,5;5;2,4
"2022-02-03 00:00:00";1,1;6,7;4,6
"2022-02-04 00:00:00";1,1;6,7;5,1
"2022-02-05 00:00:00";1,4;6,3;3,7
"2022-02-06 00:00:00";0,7;6,6;4,2
"2022-02-07 00:00:00";0,5;6,4;3,6
"2022-02-08 00:00:00";2,9;9,5;6
"2022-02-09 00:00:00";3,1;8,9;6
"2022-02-10 00:00:00";1,2;6,9;3,9
"2022-02-11 00:00:00";-2;5,8;1,8
"2022-02-12 00:00:00";-2,4;4,9;1,9
"2022-02-13 00:00:00";1,6;5;3,3
"2022-02-14 00:00:00";3,8;8,4;5,8
"2022-02-15 00:00:00";4;8,1;5,7
"2022-02-16 00:00:00";3,6;8,8;5,8
"2022-02-17 00:00:00";3,2;8,9;5,3
"2022-02-18 00:00:00";0,4;5,9;4,2
"2022-02-19 00:00:00";1,6;7;4,1
"2022-02-20 00:00:00";0,5;7,9;3,7
"2022-02-21 00:00:00";1,7;7,9;4,9
"2022-02-22 00:00:00";-1,2;5,9;3,1
"2022-02-23 00:00:00";4;8,8;6,1
"2022-02-24 00:00:00";0,4;8;5,8
"2022-02-25 00:00:00";1,4;6,8;3,8
"2022-02-26 00:00:00";-1,4;7,6;2,9
"2022-02-27 00:00:00";-2,3;5,4;1,9
"2022-02-28 00:00:00";-1,3;6,8;2,9
