"DateTime";"Laveste";"Højeste";"Middel"
"2015-04-01 00:00:00";1,7;7,8;4,4
"2015-04-02 00:00:00";-0,8;7,9;3,9
"2015-04-03 00:00:00";0,7;11,7;5,2
"2015-04-04 00:00:00";0,1;10,5;4,9
"2015-04-05 00:00:00";-1,8;10,4;5
"2015-04-06 00:00:00";-0,3;10,3;5,1
"2015-04-07 00:00:00";2;11,9;6,9
"2015-04-08 00:00:00";5;15,7;9,3
"2015-04-09 00:00:00";4,1;15,1;9
"2015-04-10 00:00:00";1,7;16,5;9,3
"2015-04-11 00:00:00";5,5;18,3;11,3
"2015-04-12 00:00:00";4,8;12,2;8,2
"2015-04-13 00:00:00";2,3;10,4;6,4
"2015-04-14 00:00:00";2,3;9,8;6,2
"2015-04-15 00:00:00";6,1;17,2;10,3
"2015-04-16 00:00:00";4,9;11,8;7,5
"2015-04-17 00:00:00";3,5;12,2;7,2
"2015-04-18 00:00:00";1,8;13,6;8,2
"2015-04-19 00:00:00";2;14,1;8,7
"2015-04-20 00:00:00";5,4;18;11,5
"2015-04-21 00:00:00";7,2;18,9;11,9
"2015-04-22 00:00:00";4,9;18;11
"2015-04-23 00:00:00";6,3;15,5;10,5
"2015-04-24 00:00:00";8;14,8;10,6
"2015-04-25 00:00:00";7;15,5;10,8
"2015-04-26 00:00:00";3,5;11;7,9
"2015-04-27 00:00:00";2,9;12,6;7,7
"2015-04-28 00:00:00";0,8;12,3;7,5
"2015-04-29 00:00:00";3,4;13,6;8,4
"2015-04-30 00:00:00";5,1;12,4;8,8
