"DateTime";"Laveste";"Højeste";"Middel"
"2019-10-01 00:00:00";5,7;11,3;9,1
"2019-10-02 00:00:00";3,9;14,9;8,5
"2019-10-03 00:00:00";3,3;10,7;7,7
"2019-10-04 00:00:00";3,6;12;8
"2019-10-05 00:00:00";3,2;10,8;6,9
"2019-10-06 00:00:00";1,7;10,5;6
"2019-10-07 00:00:00";-1,1;10;4,1
"2019-10-08 00:00:00";3,2;14,4;9,8
"2019-10-09 00:00:00";8,3;15,5;11,5
"2019-10-10 00:00:00";7,8;15,1;11
"2019-10-11 00:00:00";10,2;15,7;12,4
"2019-10-12 00:00:00";10,8;14,5;12,5
"2019-10-13 00:00:00";9,8;16,6;12
"2019-10-14 00:00:00";9,3;17,2;13
"2019-10-15 00:00:00";8,9;16,2;12,3
"2019-10-16 00:00:00";10,3;13,1;11,9
"2019-10-17 00:00:00";7,3;14,2;12,2
"2019-10-18 00:00:00";9,3;14,9;12,7
"2019-10-19 00:00:00";9,9;14,3;12
"2019-10-20 00:00:00";9,6;13,5;12
"2019-10-21 00:00:00";9,6;13;11,5
"2019-10-22 00:00:00";10,2;14,2;12,1
"2019-10-23 00:00:00";9,5;13,5;11,4
"2019-10-24 00:00:00";10,3;13,4;11,7
"2019-10-25 00:00:00";11,1;15,1;12,7
"2019-10-26 00:00:00";11,4;16;14,1
"2019-10-27 00:00:00";7,7;15,6;10,9
"2019-10-28 00:00:00";3,7;12,5;7,9
"2019-10-29 00:00:00";-1,1;10,2;4,5
"2019-10-30 00:00:00";-2,5;9,5;3,9
"2019-10-31 00:00:00";4;10;6,7
