"DateTime";"Laveste";"Højeste";"Middel"
"2022-03-01 00:00:00";1;4,3;2,8
"2022-03-02 00:00:00";-2,2;7,2;1,5
"2022-03-03 00:00:00";-0,5;9,6;3,4
"2022-03-04 00:00:00";-2,1;6,1;1,9
"2022-03-05 00:00:00";-3,2;4,7;1,1
"2022-03-06 00:00:00";-3,4;7,4;2,1
"2022-03-07 00:00:00";-1,7;10,1;3,5
"2022-03-08 00:00:00";-3,2;7;1,1
"2022-03-09 00:00:00";-3,5;8,4;0,6
"2022-03-10 00:00:00";1;6,7;3,5
"2022-03-11 00:00:00";1,2;5,6;3,4
"2022-03-12 00:00:00";1,7;8,8;4,5
"2022-03-13 00:00:00";2,4;10,2;5,6
"2022-03-14 00:00:00";1,2;10,8;5,7
"2022-03-15 00:00:00";-1;7,5;4,7
"2022-03-16 00:00:00";1,1;8,6;3,2
"2022-03-17 00:00:00";1,2;7;4,3
"2022-03-18 00:00:00";-1;11,6;5,7
"2022-03-19 00:00:00";0,5;11,8;6
"2022-03-20 00:00:00";0,1;10,1;4,2
"2022-03-21 00:00:00";2,7;11,5;6,5
"2022-03-22 00:00:00";-1,1;13,4;6
"2022-03-23 00:00:00";-0,4;12,5;5,8
"2022-03-24 00:00:00";-2,4;15,5;7,1
"2022-03-25 00:00:00";1,9;16,6;9,8
"2022-03-26 00:00:00";4,4;15,6;9,5
"2022-03-27 00:00:00";-0,8;14,4;7,6
"2022-03-28 00:00:00";4,6;12,7;7,7
"2022-03-29 00:00:00";0,7;10,5;5
"2022-03-30 00:00:00";-1,1;4,3;1,4
"2022-03-31 00:00:00";-3,5;6,2;1,9
